track_id,title,permalink,permalink_url,created_at,last_modified,description,duration,full_duration,embeddable_by,genre,likes_count,commentable,comment_count,downloadable,download_count,user_id,license,sharing,tag_list,public,publisher_metadata-id,publisher_metadata-urn,publisher_metadata-artist,publisher_metadata-album_title,publisher_metadata-contains_music,publisher_metadata-writer_isrc,purchase_title,purchase_url,release_date,uri,artwork_url,display_date,state,track_format,waveform_url,track_authorization,monetization_model,policy
927449794,A Conversation with Dr. Ingrid Bacon,a-conversation-with-dr-ingrid-bacon,https://soundcloud.com/hillsong-church-london/a-conversation-with-dr-ingrid-bacon,2020-11-11T18:41:00Z,2021-06-22T15:04:38Z,"Join the master of… team as they talk with Dr. Ingrid Bacon about our identity and how we define ourselves and others. Hear about the four areas that we use to define ourselves, how to find a healthy tension in them, and the why behind mindfulness.",3927275,3927275,all,Religion & Spirituality,4,TRUE,0,FALSE,0,142679120,all-rights-reserved,public,"hillson church london faith jesus ""master or podcas""",TRUE,927449794,soundcloud:tracks:927449794,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/927449794,https://i1.sndcdn.com/artworks-09Ys69dwmRRIy1ct-UTsYhA-large.jpg,2020-11-11T18:41:00Z,finished,single-track,https://wave.sndcdn.com/lwHWJF6QajB0_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
925971043,Don't Let Your Heart Be Troubled - Gary Clarke,dont-let-your-heart-be-troubled-gary-clarke,https://soundcloud.com/hillsong-church-london/dont-let-your-heart-be-troubled-gary-clarke,2020-11-09T12:13:37Z,2021-06-22T15:04:38Z,A Sunday message from Pastor Gary Clarke – we hope you are challenged & inspired!,1387860,1387860,all,Religion & Spirituality,2,TRUE,0,FALSE,0,142679120,all-rights-reserved,public,"hillsong church London faith jesus ""gary clarke""",TRUE,925971043,soundcloud:tracks:925971043,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/925971043,https://i1.sndcdn.com/artworks-5R7wf6yAJZvEyJiK-ZYLOmw-large.jpg,2020-11-09T12:13:37Z,finished,single-track,https://wave.sndcdn.com/00VpJcpLajpi_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
924387403,Convos With Cathy - Broken Hand Dan (Healed!),convos-with-cathy-broken-hand-dan-healed,https://soundcloud.com/hillsong-church-london/convos-with-cathy-broken-hand-dan-healed,2020-11-06T12:39:12Z,2021-06-22T15:04:38Z,"Dan Bamford chats with me about his journey growing up as a kid full of anger, how a dream about “palms” brought him to church, why we call him “Broken Hand Dan”, and how embracing Love transformed his life in a way those who’ve known him can’t deny.",2432731,2432731,all,Religion & Spirituality,1,TRUE,0,FALSE,0,142679120,all-rights-reserved,public,"hillsong church london faith jesus ""convos with cathy""",TRUE,924387403,soundcloud:tracks:924387403,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/924387403,https://i1.sndcdn.com/artworks-yvC6qIgiz3MuVU4B-eAVpcA-large.jpg,2020-11-06T12:39:12Z,finished,single-track,https://wave.sndcdn.com/E6OgLsAJsTQU_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
921960076,The Character Chapters: Esther - Dan Blythe,the-character-chapters-esther-dan-blythe,https://soundcloud.com/hillsong-church-london/the-character-chapters-esther-dan-blythe,2020-11-02T12:02:28Z,2021-06-22T15:04:38Z,A Sunday message from Dan Blythe. Here we look at the different chapters of Esther’s life & how we can apply his characteristics – we hope you are challenged & inspired!,1494648,1494648,all,Religion & Spirituality,1,TRUE,0,FALSE,0,142679120,all-rights-reserved,public,"hillsong church London faith jesus ""dan blythe""",TRUE,921960076,soundcloud:tracks:921960076,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/921960076,https://i1.sndcdn.com/artworks-UpGjaUSRYOUMwyBx-OIjekQ-large.jpg,2020-11-02T12:02:28Z,finished,single-track,https://wave.sndcdn.com/yY8AXuXtcaTW_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
919567879,A Conversation with Brad Galvin,a-conversation-with-brad-galvin,https://soundcloud.com/hillsong-church-london/a-conversation-with-brad-galvin,2020-10-29T12:45:21Z,2021-06-22T15:04:38Z,"Join the master of… team as they talk with Brad Galvin, the Monitor Engineer for the Lumineers. He has a lot to say about the current season and how best to work with others. Joining the conversation is Victoria Bilson, World Indoor Bowls Council 2014 Mixed pair winner, at the age of 16.",3515350,3515350,all,Religion & Spirituality,1,TRUE,0,FALSE,0,142679120,all-rights-reserved,public,"hillsong church London faith jesus ""brad galvin""",TRUE,919567879,soundcloud:tracks:919567879,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/919567879,https://i1.sndcdn.com/artworks-Z7RrujD14bd1EQRq-t5QAjw-large.jpg,2020-10-29T12:45:21Z,finished,single-track,https://wave.sndcdn.com/hq8vppfMK1pX_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
917836502,Are You Alright? - Reggie Dabbs,are-you-alright-reggie-dabbs,https://soundcloud.com/hillsong-church-london/are-you-alright-reggie-dabbs,2020-10-26T13:28:27Z,2021-06-22T15:04:38Z,A Sunday message from Guest Speaker Reggie Dabbs - we hope you are challenged & inspired!,1436447,1436447,all,Religion & Spirituality,1,TRUE,0,FALSE,0,142679120,all-rights-reserved,public,"hillsong church london faith jesus ""reggie dabbs""",TRUE,917836502,soundcloud:tracks:917836502,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/917836502,https://i1.sndcdn.com/artworks-WmGsvcB4DPgWm4em-8r0qeg-large.jpg,2020-10-26T13:28:27Z,finished,single-track,https://wave.sndcdn.com/GLxVNVYoktxF_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
913138450,Don't Lose Heart - Gary Clarke,dont-lose-heart-gary-clarke,https://soundcloud.com/hillsong-church-london/dont-lose-heart-gary-clarke,2020-10-19T10:47:25Z,2021-06-22T15:04:38Z,A Sunday message from Pastor Gary Clarke – we hope you are challenged & inspired!,1585110,1585110,all,Religion & Spirituality,4,TRUE,0,FALSE,0,142679120,all-rights-reserved,public,"hillsong church London faith jesus ""gary clarke""",TRUE,913138450,soundcloud:tracks:913138450,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/913138450,https://i1.sndcdn.com/artworks-zj5fSLCzPnAV1ucm-E4PBBg-large.jpg,2020-10-19T10:47:25Z,finished,single-track,https://wave.sndcdn.com/ZzJKhWsfmbEP_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
909222832,Navigating Through Difficulties - Christine Caine,navigating-through-difficulties-christine-caine,https://soundcloud.com/hillsong-church-london/navigating-through-difficulties-christine-caine,2020-10-12T13:32:23Z,2021-06-22T15:04:38Z,A Sunday message from Guest Speaker Christine Caine – we hope you are challenged & inspired!,2397127,2397127,all,Religion & Spirituality,4,TRUE,0,FALSE,0,142679120,all-rights-reserved,public,"hillsong church london faith jesus ""christine caine""",TRUE,909222832,soundcloud:tracks:909222832,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/909222832,https://i1.sndcdn.com/artworks-AO8nkXXc7AQLacWI-a87khg-large.jpg,2020-10-12T13:32:23Z,finished,single-track,https://wave.sndcdn.com/ocafgCNSdo0f_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
907602181,"Convos With Cathy - Going Far, Being Single, and Becoming Myself",convos-with-cathy-going-far-being-single-and-becoming-myself,https://soundcloud.com/hillsong-church-london/convos-with-cathy-going-far-being-single-and-becoming-myself,2020-10-09T08:43:04Z,2021-06-22T15:04:38Z,"Amaka Okeke finds herself in her 40’s as an accomplished career woman (she’s a partner at a law firm), a servant hearted leader in our church, and single.  She talks to me about what it means to her to “go far” in life, what sustains her when life doesn’t turn out the way she would’ve planned, how the words of others became a filter through which she saw herself, and how she found freedom from that.",2059207,2059207,all,Religion & Spirituality,4,TRUE,0,FALSE,0,142679120,all-rights-reserved,public,"hillsong church london faith jesus ""convos with cathy""",TRUE,907602181,soundcloud:tracks:907602181,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/907602181,https://i1.sndcdn.com/artworks-yvC6qIgiz3MuVU4B-eAVpcA-large.jpg,2020-10-09T08:43:04Z,finished,single-track,https://wave.sndcdn.com/HWRdSBkIoo9t_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
906080494,A Conversation With Tim Routledge,a-conversation-with-tim-routledge,https://soundcloud.com/hillsong-church-london/a-conversation-with-tim-routledge,2020-10-07T09:04:49Z,2021-06-22T15:04:38Z,"Join the Master of… team as they interview three time winner Lighting Designer of the year. From The 2012 Olympics to X Factor and tours like Stormzy, hear from one of the top artists in their field and why he does what he does.",1425580,1425580,all,Religion & Spirituality,1,TRUE,0,FALSE,0,142679120,all-rights-reserved,public,"hillsong church London faith jesus ""master of podcast""",TRUE,906080494,soundcloud:tracks:906080494,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/906080494,https://i1.sndcdn.com/artworks-yke3c6Uxk4at7yz6-mtMtfA-large.jpg,2020-10-07T09:04:49Z,finished,single-track,https://wave.sndcdn.com/0pWy6Iz2yygX_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
906079759,A Conversation With Dr. Peter & Suzy Willson,a-conversation-with-dr-peter-suzy-willson,https://soundcloud.com/hillsong-church-london/a-conversation-with-dr-peter-suzy-willson,2020-10-07T09:02:21Z,2021-06-22T15:04:38Z,"Join the Master of… team as they interview Father/Daughter combo and learn why Dr. Willson would rather be called Mr. Willson, and no he’s not referencing Dennis the Menace.",2742596,2742596,all,Religion & Spirituality,1,TRUE,0,FALSE,0,142679120,all-rights-reserved,public,"hillsong church London faith jesus ""master of podcast""",TRUE,906079759,soundcloud:tracks:906079759,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/906079759,https://i1.sndcdn.com/artworks-KNi8GSGyqJ3xu1ny-NWAS8A-large.jpg,2020-10-07T09:02:21Z,finished,single-track,https://wave.sndcdn.com/grYDbkjRFJQd_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
905082748,How Big Is Your God? - Gary Clarke,how-big-is-your-god-gary-clarke,https://soundcloud.com/hillsong-church-london/how-big-is-your-god-gary-clarke,2020-10-05T16:37:39Z,2021-06-22T15:04:39Z,A Sunday message from Pastor Gary Clarke – we hope you are challenged & inspired!,1360562,1360562,all,Religion & Spirituality,0,TRUE,0,FALSE,0,142679120,all-rights-reserved,public,"hillsong church london faith jesus ""gary clarke""",TRUE,905082748,soundcloud:tracks:905082748,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/905082748,https://i1.sndcdn.com/artworks-wTQgxdEzBtM6KUDQ-cYz2ng-large.jpg,2020-10-05T16:37:39Z,finished,single-track,https://wave.sndcdn.com/0qE6HgbJf3u1_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
900968185,What Would Jesus Do - Fadila Hale,what-would-jesus-do-fadila-hale,https://soundcloud.com/hillsong-church-london/what-would-jesus-do-fadila-hale,2020-09-28T14:12:51Z,2021-06-22T15:04:39Z,A Sunday message from Fadila Hale – we hope you are challenged & inspired!,1648509,1648509,all,None,1,TRUE,0,FALSE,0,142679120,all-rights-reserved,public,"""hillsong "" church London faith jesus ""fadila hale""",TRUE,900968185,soundcloud:tracks:900968185,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/900968185,https://i1.sndcdn.com/artworks-itzQPqlzEzeGFWOK-bg9j3A-large.jpg,2020-09-28T14:12:51Z,finished,single-track,https://wave.sndcdn.com/hG0tLNYEPRTv_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
900960178,How To Deal With Hardship Part 2 - Gary Clarke,how-to-deal-with-hardship-part-2-gary-clarke,https://soundcloud.com/hillsong-church-london/how-to-deal-with-hardship-part-2-gary-clarke,2020-09-28T13:56:09Z,2021-06-22T15:04:39Z,A Sunday message from Pastor Gary Clarke – we hope you are challenged & inspired!,1812219,1812219,all,Religion & Spirituality,1,TRUE,0,FALSE,0,142679120,all-rights-reserved,public,"hillsong church London faith jesus ""gary clarke""",TRUE,900960178,soundcloud:tracks:900960178,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/900960178,https://i1.sndcdn.com/artworks-Kw43PttYkEadnPrv-9Hy1cQ-large.jpg,2020-09-28T13:56:09Z,finished,single-track,https://wave.sndcdn.com/s1KTsFebzvq9_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
900954079,A Conversation With Victoria Bilson,a-conversation-with-victoria-bilson,https://soundcloud.com/hillsong-church-london/a-conversation-with-victoria-bilson,2020-09-28T13:43:12Z,2021-06-22T15:04:39Z,Join the Master of… team as they interview one of their own. Queen Victoria herself.,2362096,2362096,all,Religion & Spirituality,1,TRUE,1,FALSE,0,142679120,all-rights-reserved,public,"hillsong church London faith jesus ""master of podcast""",TRUE,900954079,soundcloud:tracks:900954079,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/900954079,https://i1.sndcdn.com/artworks-mzLjVRupYeeu9k2p-XbGayg-large.jpg,2020-09-28T13:43:12Z,finished,single-track,https://wave.sndcdn.com/dmHRiLP7UDoY_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
899313361,"Convos With Cathy - Extreme Generosity, Too Many Men, & Gary in the Clubs",convos-with-cathy-extreme-generosity-too-many-men-gary-in-the-clubs,https://soundcloud.com/hillsong-church-london/convos-with-cathy-extreme-generosity-too-many-men-gary-in-the-clubs,2020-09-25T09:17:09Z,2021-06-22T15:04:39Z,"Miquel Brown sits down with me for a chat about her memories of when Gary and I first came to London, her acting career and how she doesn’t understand people who get nervous to go on stage (because she is more uncomfortable off stage…I do not relate to this!), and the ways in which her hit song “So Many Men, So Little Time” does/doesn’t relate to her real-life experiences.",2127334,2127334,all,Religion & Spirituality,0,TRUE,1,FALSE,0,142679120,all-rights-reserved,public,"hillsong church London faith jesus ""convos with cathy""",TRUE,899313361,soundcloud:tracks:899313361,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/899313361,https://i1.sndcdn.com/artworks-yvC6qIgiz3MuVU4B-eAVpcA-large.jpg,2020-09-25T09:17:09Z,finished,single-track,https://wave.sndcdn.com/uwVbIwoBIqO8_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
897507109,A Conversation With John Kreidler,a-conversation-with-john-kreidler,https://soundcloud.com/hillsong-church-london/a-conversation-with-john-kreidler,2020-09-22T11:02:32Z,2021-06-22T15:04:39Z,"Join the Master of… team as they discuss life in the air with Head Rigger and Sound Engineer, John Kriedler.",2487589,2487589,all,Religion & Spirituality,0,TRUE,0,FALSE,0,142679120,all-rights-reserved,public,"hillsong church London faith jesus ""master of podcast""",TRUE,897507109,soundcloud:tracks:897507109,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/897507109,https://i1.sndcdn.com/artworks-EyjStiAnByhJA1K5-TVnrwA-large.jpg,2020-09-22T11:02:32Z,finished,single-track,https://wave.sndcdn.com/Ca1WLrmOqVDM_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
896902546,The Character Chapters: David - Dan Blythe,the-character-chapters-david-dan-blythe,https://soundcloud.com/hillsong-church-london/the-character-chapters-david-dan-blythe,2020-09-21T11:47:36Z,2021-06-22T15:04:39Z,A Sunday message from Dan Blythe. Here we look at the different chapters of David’s life & how we can apply his characteristics – we hope you are challenged & inspired!,1430335,1430335,all,Religion & Spirituality,2,TRUE,1,FALSE,0,142679120,all-rights-reserved,public,"hillsong church london faith jesus ""dan blythe""",TRUE,896902546,soundcloud:tracks:896902546,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/896902546,https://i1.sndcdn.com/artworks-FTTBJVzxNm9pH6Yw-h9EtLQ-large.jpg,2020-09-21T11:47:36Z,finished,single-track,https://wave.sndcdn.com/SI4RgmbWYTKN_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
896889658,How To Deal With Hardship - Gary Clarke,how-to-deal-with-hardship-gary-clarke,https://soundcloud.com/hillsong-church-london/how-to-deal-with-hardship-gary-clarke,2020-09-21T11:10:13Z,2021-06-22T15:04:39Z,A Sunday message from Pastor Gary Clarke – we hope you are challenged & inspired!,2119915,2119915,all,Religion & Spirituality,0,TRUE,0,FALSE,0,142679120,all-rights-reserved,public,"hillsong church London faith jesus ""gary clarke""",TRUE,896889658,soundcloud:tracks:896889658,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/896889658,https://i1.sndcdn.com/artworks-vc4uT2SsvvOHbzNa-TQiTUw-large.jpg,2020-09-21T11:10:13Z,finished,single-track,https://wave.sndcdn.com/jJ12sIc5dUhS_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
893017615,How Firm Are Your Foundatins - Folu Akindoyin,how-firm-are-your-foundatins-folu-akindoyin,https://soundcloud.com/hillsong-church-london/how-firm-are-your-foundatins-folu-akindoyin,2020-09-14T12:17:23Z,2021-06-22T15:04:39Z,A Sunday message from Folu Akindoyin – we hope you are challenged & inspired!,988865,988865,all,Religion & Spirituality,0,TRUE,0,FALSE,0,142679120,all-rights-reserved,public,"""hillsong "" church London faith jesus ""folu akindoyin""",TRUE,893017615,soundcloud:tracks:893017615,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/893017615,https://i1.sndcdn.com/artworks-eLIjmFpiabb5kG4e-0vdKfA-large.jpg,2020-09-14T12:17:23Z,finished,single-track,https://wave.sndcdn.com/uH5hVFWjIePn_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
892999426,Permission To Cry - Ben Bluemel,permission-to-cry-ben-bluemel,https://soundcloud.com/hillsong-church-london/permission-to-cry-ben-bluemel,2020-09-14T11:19:03Z,2021-06-22T15:04:39Z,A Sunday message from Pastor Ben Bluemel – we hope you are challenged & inspired!,1907069,1907069,all,Religion & Spirituality,1,TRUE,0,FALSE,0,142679120,all-rights-reserved,public,"hillsong church London faith jesus ""ben bluemel""",TRUE,892999426,soundcloud:tracks:892999426,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/892999426,https://i1.sndcdn.com/artworks-BLAaEx89OGsX3ScO-mUy3SQ-large.jpg,2020-09-14T11:19:03Z,finished,single-track,https://wave.sndcdn.com/zA8qNHroCHSe_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
891952279,Convos With Cathy - I Can’t Trust People Anymore,convos-with-cathy-i-cant-trust-people-anymore,https://soundcloud.com/hillsong-church-london/convos-with-cathy-i-cant-trust-people-anymore,2020-09-12T06:39:56Z,2021-06-22T15:04:39Z,"Celeste Houlker shares with me the tragic story of her brother’s death, her response to God’s nudging her to forgive his murderers, how even after his passing her brother helped point her to Jesus and the way she sees today’s youth bringing hope and inspiring us to create a better world for tomorrow.

Click the link below to check out Celeste’s video on YouTube, “For My Brother And His Murderers”.

https://www.youtube.com/watch?v=lQDaHOFSSqg",3096346,3096346,all,Religion & Spirituality,0,TRUE,1,FALSE,0,142679120,all-rights-reserved,public,"hillsong church London faith jesus ""convos with cathy""",TRUE,891952279,soundcloud:tracks:891952279,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/891952279,https://i1.sndcdn.com/artworks-yvC6qIgiz3MuVU4B-eAVpcA-large.jpg,2020-09-12T06:39:56Z,finished,single-track,https://wave.sndcdn.com/nt8CfJ38fZJG_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
889185361,A Conversation With Erwin McManus,a-conversation-with-erwin-mcmanus,https://soundcloud.com/hillsong-church-london/a-conversation-with-erwin-mcmanus,2020-09-07T13:36:55Z,2021-06-22T15:04:39Z,"Join the Master of... team as they have a conversation about all things life and purpose with Erwin McManus. If you haven't, read his Soul Cravings books and enjoy his comments about it and King Solomon in this next episode.",3098096,3098096,all,Religion & Spirituality,1,TRUE,1,FALSE,0,142679120,all-rights-reserved,public,"hillsong church London faith jesus ""erwin mcmanus""",TRUE,889185361,soundcloud:tracks:889185361,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/889185361,https://i1.sndcdn.com/artworks-8Z63zWcV89fgMaD6-PfWczA-large.jpg,2020-09-07T13:36:55Z,finished,single-track,https://wave.sndcdn.com/TSxEu2xZRbx7_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
889166098,What Do You Do When Your House Burns Down? - Rocky Nti,what-do-you-do-when-your-house-burns-down-rocky-nti,https://soundcloud.com/hillsong-church-london/what-do-you-do-when-your-house-burns-down-rocky-nti,2020-09-07T12:45:17Z,2021-06-22T15:04:39Z,A Sunday message from Rocky Nti – we hope you are challenged & inspired!,914495,914495,all,Religion & Spirituality,2,TRUE,1,FALSE,0,142679120,all-rights-reserved,public,"hillsong church London faith jesus ""rocky nti""",TRUE,889166098,soundcloud:tracks:889166098,None,None,TRUE,None,None,None,None,https://api.soundcloud.com/tracks/889166098,https://i1.sndcdn.com/artworks-3qEu2mBBJl5KsDNF-TM6DZg-large.jpg,2020-09-07T12:45:17Z,finished,single-track,https://wave.sndcdn.com/vgUDiOvwJYKU_m.json,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzNjg5MDIyMX0.2ENQZ4rfQw31JDNufVBWwlv-QvELZP2uSj_w--b1b3o,NOT_APPLICABLE,ALLOW
