track_id,title,permalink,permalink_url,created_at,last_modified,description,duration,full_duration,embeddable_by,genre,likes_count,commentable,comment_count,downloadable,download_count,user_id,license,reposts_count,sharing,tag_list,label_name,public,publisher_metadata-id,publisher_metadata-urn,publisher_metadata-artist,publisher_metadata-album_title,publisher_metadata-contains_music,publisher_metadata-writer_composer,publisher_metadata-writer_isrc,purchase_title,purchase_url,release_date,secret_token,uri,artwork_url,display_date,state,track_format,waveform_url,media-first_transcoding-url,media-first_transcoding-preset,media-first_transcoding-duration,media-first_transcoding-snipped,media-first_transcoding-format-protocol,media-first_transcoding-format-mime_type,media-first_transcoding-quality,media-second_transcoding-url,media-second_transcoding-preset,media-second_transcoding-duration,media-second_transcoding-snipped,media-second_transcoding-format-protocol,media-second_transcoding-format-mime_type,media-second_transcoding-quality,media-third_transcoding-url,media-third_transcoding-preset,media-third_transcoding-duration,media-third_transcoding-snipped,media-third_transcoding-format-protocol,media-third_transcoding-format-mime_type,media-third_transcoding-quality,track_authorization,monetization_model,policy
572076864,Popcaan - Best/Blessed,popcaan-bestblessed,https://soundcloud.com/wbt-empire/popcaan-bestblessed,2019-02-08T10:51:03Z,2021-12-14T05:17:02Z,"Popcaan - Best/Blessed

Prod. by TJ Records
Distr. by Zojak World Wide",173678,173678,all,Dancehall,34243,True,150,False,0,333251975,all-rights-reserved,895,public,"""Popcaan Best Blessed"" Popcaan Dancehall",None,True,572076864,soundcloud:tracks:572076864,Various,None,True,None,QM8DG1915333,Spotify/Apple Music,https://linktr.ee/wbt_empire,None,None,https://api.soundcloud.com/tracks/572076864,https://i1.sndcdn.com/artworks-000485361459-pxfmaq-large.jpg,2019-02-08T10:51:03Z,finished,single-track,https://wave.sndcdn.com/SOJ5ryUjVCar_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6ImE5MDEzODYwLWVjYzMtNDZjNy05MjZkLTk5ZDc2OGM2Mjk2NiIsImlhdCI6MTYzOTU1NzgwMn0.pu4F-lOe44pxmi1XXWlRdAn5jruqlp3gsMEp-j40I9A,AD_SUPPORTED,MONETIZE
41148957,Pericles - A linguagem dos Olhos ( Musica Nova 2012 ),pericles-a-linguagem-dos-olhos,https://soundcloud.com/mrmevmusic/pericles-a-linguagem-dos-olhos,2012-03-27T19:58:02Z,2020-03-01T17:24:07Z,Pericles - A linguagem dos Olhos ( Musica Nova 2012 ),184833,184833,all,Samba,28618,True,67,True,105,10412427,all-rights-reserved,464,public,Pericles A linguagem dos Olhos Musica Nova 2012,None,True,None,None,None,None,None,None,None,None,None,None,None,https://api.soundcloud.com/tracks/41148957,https://i1.sndcdn.com/artworks-000020640180-n2343d-large.jpg,2012-03-27T19:58:02Z,finished,single-track,https://wave.sndcdn.com/mManQNAx3pGl_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjhhZTJlMTc3LWZmZDctNDYyMy1iZjU2LTQxMjdmMTllNjdiNCIsImlhdCI6MTYzOTU1NzgwMn0.wrLLzl-S3ldPDh5soT3fltTVxXxfNV31qSa-kmAm4ns,BLACKBOX,MONETIZE
316020292,Playboi Carti - Kelly K,playboi-carti-white-hoes,https://soundcloud.com/phalania/playboi-carti-white-hoes,2017-04-04T07:34:27Z,2021-11-27T20:07:20Z,and I only fuck with thicc hoes,310285,310285,all,splurgang,39330,True,380,False,0,14312307,all-rights-reserved,823,public,"splurgang AWGE ""Playboi Carti"" ""White Hoes""",None,True,316020292,soundcloud:tracks:316020292,None,None,None,None,None,None,None,None,None,https://api.soundcloud.com/tracks/316020292,https://i1.sndcdn.com/artworks-000216164478-udothh-large.jpg,2017-04-04T07:34:27Z,finished,single-track,https://wave.sndcdn.com/foHwHf4Q7Z4y_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjE0MmFjMGFmLWI5YjAtNDIxZi1iMGQ1LWI3ZjBiOWQxNmU3NiIsImlhdCI6MTYzOTU1NzgwMn0.KZBYsRLnv3UctUkPKLhhH1ABsGa0-GpbNg6LaiVjvtI,BLACKBOX,MONETIZE
763545796,porridge-Juice WRLD,porridge,https://soundcloud.com/benton-smith-680941003/porridge,2020-02-20T03:00:17Z,2021-12-13T09:56:46Z,Juice WRLD(Unreleased),231027,231027,all,Hip-hop & Rap,35100,True,573,True,100,224513360,all-rights-reserved,488,public,None,None,True,None,None,None,None,None,None,None,None,None,None,None,https://api.soundcloud.com/tracks/763545796,https://i1.sndcdn.com/artworks-h8HDg9ZUQyJO7AAd-azklOA-large.jpg,2020-02-20T03:00:17Z,finished,single-track,https://wave.sndcdn.com/AyC9OekxlL4h_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjcwODIzMDA5LTI4MzctNDJmZS05M2YzLTIwMzc1YjBmYjViNCIsImlhdCI6MTYzOTU1NzgwMn0.1hrxYJRAo_ecl4l8MdNfiiBrMgOi-CIdtKkEscGM7tU,BLACKBOX,MONETIZE
404163150,post malone ft. ty dolla sign - psycho / messel flip,post-malone-ft-ty-dolla-sign-psycho-messel-flip,https://soundcloud.com/messelmusic/post-malone-ft-ty-dolla-sign-psycho-messel-flip,2018-02-23T19:20:24Z,2021-03-21T00:05:07Z,None,222903,222949,all,Electronic,29065,True,276,False,55,13557642,all-rights-reserved,745,public,"""ty dolla sign"" ""psycho "" ""psycho remix"" remix flip ""Post Malone""",None,True,404163150,soundcloud:tracks:404163150,None,None,None,None,None,None,None,None,None,https://api.soundcloud.com/tracks/404163150,https://i1.sndcdn.com/artworks-000557932035-hinznq-large.jpg,2018-02-23T19:20:24Z,finished,single-track,https://wave.sndcdn.com/p31G8EdJ3BLv_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzOTU1NzgwMn0.0L1044cwFSk1g_ajMHg2pVyu-sM0T0PKXxv5wY0NYHg,NOT_APPLICABLE,ALLOW
84425953,P!nk - Who Knew,p-nk-who-knew,https://soundcloud.com/josh-wilbur-aam/p-nk-who-knew,2013-03-22T16:04:32Z,2020-09-22T16:20:28Z,Engineered by Josh Wilbur,188909,188909,all,None,15128,True,83,False,0,26428582,all-rights-reserved,1116,public,None,None,True,None,None,None,None,None,None,None,None,None,None,None,https://api.soundcloud.com/tracks/84425953,https://i1.sndcdn.com/artworks-000043836131-hjori0-large.jpg,2013-03-22T16:04:32Z,finished,single-track,https://wave.sndcdn.com/5fZKO8jqoRO8_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6ImM4ZWEyNDUwLThmMWEtNDllMS1iMzFmLTU5MGRmOThhOWI4YiIsImlhdCI6MTYzOTU1NzgwMn0.CCv-FQZ3hLHD-lXdSxhQj8kQEnMvNBs6JDgXudt-JjQ,BLACKBOX,MONETIZE
219029105,PlayBoi Carti - Ohh Ft. JuiceDaSavage SSR [Prod. MexikoDro] (Hoodrich Keem) [MOD],playboi-carti-ohh-prod-mexikodro-mod,https://soundcloud.com/mexikodro/playboi-carti-ohh-prod-mexikodro-mod,2015-08-13T07:08:41Z,2021-12-01T17:15:18Z,None,199437,199437,all,MexikoDro & PlayBoi Carti,46049,True,326,True,1508,31675218,all-rights-reserved,2215,public,"MexikoDro BeatPluggz MOD Twitter Youtube Prod ""Dont Tell Nobody"" Ohh Pluggz",None,True,219029105,soundcloud:tracks:219029105,None,None,True,None,QMZUQ1549072,None,None,None,None,https://api.soundcloud.com/tracks/219029105,https://i1.sndcdn.com/artworks-000126218153-nm6usu-large.jpg,2015-08-13T07:08:41Z,finished,single-track,https://wave.sndcdn.com/onDZ2LPS68Nj_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjY1NmFjNGFkLWNjOTMtNDM5MC1hZGE0LWNhNzYzMjBlMTkyMSIsImlhdCI6MTYzOTU1NzgwMn0.JLFL16ArhVjnLY3yLkLP-mfL1_1QVQcifO868wMmIVs,AD_SUPPORTED,MONETIZE
139533495,Paper Planes,liquid-dnb-fun-test,https://soundcloud.com/virtual-riot/liquid-dnb-fun-test,2014-03-14T12:52:34Z,2021-12-05T15:21:10Z,None,229115,229115,all,DnB,27546,True,1339,False,20501,1207292,all-rights-reserved,3125,public,Virtual Riot Paper Planes Free Download Liquid Drum And Bass Dnb DrumnBass Drum'n'Bass,None,True,139533495,soundcloud:tracks:139533495,Virtual Riot,None,True,Valentin Brunn,QM42K1835162,None,None,None,None,https://api.soundcloud.com/tracks/139533495,None,2014-03-14T12:52:34Z,finished,single-track,https://wave.sndcdn.com/bsTLTYCmuxEG_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6ImNjMDczNzVmLTVjY2ItNDMwZS05OTI4LTAyOGM1ZTBlMGYwYSIsImlhdCI6MTYzOTU1NzgwMn0.9hpXkilOTIUF2Hxz_W9x5D1Q5bjpu_K7d_G3utyd2eY,AD_SUPPORTED,MONETIZE
656558456,Polo G - In The Field (Unreleased),polo-g-in-the-field-unreleased,https://soundcloud.com/daplugradio/polo-g-in-the-field-unreleased,2019-07-26T03:15:17Z,2021-08-11T12:36:01Z,None,90600,90600,all,Hip-hop & Rap,32947,True,303,False,0,318953735,all-rights-reserved,408,public,None,None,True,656558456,soundcloud:tracks:656558456,None,None,True,None,None,None,None,None,None,https://api.soundcloud.com/tracks/656558456,https://i1.sndcdn.com/artworks-000572888627-dfittd-large.jpg,2019-07-26T03:15:17Z,finished,single-track,https://wave.sndcdn.com/Tt6lkVA5HbWP_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjNlY2JiNDRiLTM4YzUtNDJhNi04MWRiLTc2Mzc1YmQ2ZTNkOSIsImlhdCI6MTYzOTU1NzgwMn0.p15d_3bhZfk137mpcfZwI8tUesjMRMSKY1_iCjCNoZs,BLACKBOX,MONETIZE
244031521,Packy - Wobbin,packy-wobbin,https://soundcloud.com/thespecktators/packy-wobbin,2016-01-27T11:57:07Z,2021-07-21T01:10:06Z,"The fourth record off Packy's second official album, ""Mad Lifey.""  Tracks will be released every week from now until the end of February.  Please be sure to support on streaming apps such as Spotify, Apple Music, and Google Play! packyraps.com/mad-lifey

Produced by: FlashBeats, Moe-T
Stream/Purchase at: packyraps.com/wobbin

http://packyraps.com
twitter.com/packyraps

Booking/Press: info@thespecktators.com",241707,241707,all,Hip-hop & Rap,25480,True,235,False,0,7880534,all-rights-reserved,1866,public,None,The Specktators Collective,True,244031521,soundcloud:tracks:244031521,Packy,Mad Lifey,True,Flashbeats,QMPKX1634323,Buy/Stream,http://packyraps.com/wobbin,None,None,https://api.soundcloud.com/tracks/244031521,https://i1.sndcdn.com/artworks-000144782069-taxqod-large.jpg,2016-01-28T18:24:59Z,finished,single-track,https://wave.sndcdn.com/FSZpNZw2bKCQ_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6ImQxODYwOTNiLWQ0N2EtNDI0Mi05NmVkLTUyYzVjOTg5MzRlNSIsImlhdCI6MTYzOTU1NzgwMn0.zgemNillO-ESvWSanzuOUzfzuvahVx8HVH1d7sBxv5g,AD_SUPPORTED,MONETIZE
261188298,Pearl Fountain (ft. Black Kray & Bladee) - Warlord Deluxe out now!,pearl-fountain-ft-blackkray-bladee,https://soundcloud.com/yung-lean-doer/pearl-fountain-ft-blackkray-bladee,2016-04-27T17:32:19Z,2021-12-08T01:44:49Z,"✮ Pearl Fountain ft. @blackkray & @bladee1000 (prod. @yungsherman / @acea)
✮ Warlord deluxe drops 4/28 -> http://lnk.to/warlorddeluxe
✮ Buy tickets for Warlord World Tour http://yunglean.com/tickets",193793,193793,all,Hip-hop & Rap,46155,True,913,False,0,24878713,all-rights-reserved,4991,public,None,YEAR0001 ,True,None,None,None,None,None,None,None,Stream/Download,http://lnk.to/warlorddeluxe,2016-04-28T00:00:00Z,None,https://api.soundcloud.com/tracks/261188298,https://i1.sndcdn.com/artworks-000160154277-bsd05u-large.jpg,2016-04-27T17:57:08Z,finished,single-track,https://wave.sndcdn.com/DRcEoSJQ5qxe_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6Ijk0MDcwZmM3LTAzM2MtNGNmMy1hNWNjLTJiNTQzMzQ5MmQ5MSIsImlhdCI6MTYzOTU1NzgwMn0.PRvReWBzKAPKrQlfFJ9hXPwkLIP5JiVC-IsgZRUiuok,BLACKBOX,MONETIZE
329743699,Partynextdoor Drake - Freak in You Remix (Prod G Ry Neenyo TopFlr),ovosound-radio-pnd-drake-freak-in-you-remix,https://soundcloud.com/neenyo/ovosound-radio-pnd-drake-freak-in-you-remix,2017-06-24T01:43:23Z,2021-05-12T23:30:29Z,"Produced by G Ry, Neenyo & TopFlr",403525,403525,all,R&B & Soul,39220,True,63,False,0,45792,all-rights-reserved,3163,public,ovosound,None,True,329743699,soundcloud:tracks:329743699,None,None,None,None,None,None,None,None,None,https://api.soundcloud.com/tracks/329743699,https://i1.sndcdn.com/artworks-000230282359-g8gjk5-large.jpg,2017-06-24T01:43:23Z,finished,single-track,https://wave.sndcdn.com/g3FIrwippiK2_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6ImY4Yzg4NzYwLTY5ZjUtNDZiNi1hNDBjLWMyNGJiYjg3NTk5MyIsImlhdCI6MTYzOTU1NzgwMn0.Aq1soe0bUzBGoiv1NhM8eiT0Zu_GvqKJUFD5MNomUuk,BLACKBOX,MONETIZE
6911375,Pink Floyd  - Another Brick In The Wall(Mus.Ge),pink-floyd-another-brick-in-the-wall-mus-ge,https://soundcloud.com/permweri/pink-floyd-another-brick-in-the-wall-mus-ge,2010-11-11T12:54:25Z,2021-10-16T19:04:10Z,None,241383,241383,all,None,18372,True,169,False,0,1691109,all-rights-reserved,634,public,None,None,True,None,None,None,None,None,None,None,None,None,None,None,https://api.soundcloud.com/tracks/6911375,None,2010-11-11T12:54:25Z,finished,single-track,https://wave.sndcdn.com/lyeegy4BXunk_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjAxYmY0YTdhLTNjYmYtNGExNy1iZGY5LTNlNjNiZTA5NDM1NiIsImlhdCI6MTYzOTU1NzgwMn0.5UAGtRP-ujZxCU1gtrq2z_NcJvyiSEXyUCb5Y-wB1lE,BLACKBOX,MONETIZE
108875416,Pyramid - Charice feat IYAZ,pyramid-charice-feat-iyaz,https://soundcloud.com/jackfroot-songs/pyramid-charice-feat-iyaz,2013-09-04T23:42:53Z,2021-09-06T19:38:25Z,None,252731,252731,all,R&B,21014,True,143,False,0,56859063,all-rights-reserved,2130,public,None,None,True,None,None,None,None,None,None,None,None,None,None,None,https://api.soundcloud.com/tracks/108875416,None,2013-09-04T23:42:53Z,finished,single-track,https://wave.sndcdn.com/V3L5hIfHi0UM_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6ImY4OWJjMGEwLTA4MzYtNDMxMS1hNmMzLTRlMTg1ZDhjNTU4NiIsImlhdCI6MTYzOTU1NzgwMn0.F3eV18Gv5gOZCe32RkRIr09G0RSu7bJIsZK1pQ0RnXA,BLACKBOX,MONETIZE
92344030,Power Trip-JCole Ft Miguel,power-trip-jcole-ft-miguel,https://soundcloud.com/ay1820/power-trip-jcole-ft-miguel,2013-05-15T18:13:46Z,2021-11-15T10:02:59Z,None,262058,262058,all,None,19045,True,217,False,0,40195465,all-rights-reserved,1325,public,soundcloud:source=android-3rdparty-upload,None,True,None,None,None,None,None,None,None,None,None,None,None,https://api.soundcloud.com/tracks/92344030,https://i1.sndcdn.com/artworks-000048113368-gurvrm-large.jpg,2013-05-15T18:13:46Z,finished,single-track,https://wave.sndcdn.com/5KRhduqudS6v_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6ImJjZGVmZGQ4LTJlNTUtNGYzMS05OGI2LTc2MGY3YzYxMTliMCIsImlhdCI6MTYzOTU1NzgwMn0.wjkq-G8DdG1Ahe9UyK24WlrdEjUATMPIU02Xezmo0J8,BLACKBOX,MONETIZE
230925497,PRETEXTO - COSCULLUELA X MALUMA,pretexto-cosculluela-x-maluma,https://soundcloud.com/sebastian-coronel-7/pretexto-cosculluela-x-maluma,2015-10-31T13:24:41Z,2019-11-14T03:33:01Z,None,221590,221590,all,MALUMA,23050,True,33,True,100,131704379,all-rights-reserved,546,public,PRETEXTO COSCULLUELA NUEVO,None,True,None,None,None,None,None,None,None,None,None,None,None,https://api.soundcloud.com/tracks/230925497,https://i1.sndcdn.com/artworks-000134572368-pc570r-large.jpg,2015-10-31T13:24:41Z,finished,single-track,https://wave.sndcdn.com/CJ1aIDSeAsl4_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6Ijg3YWE0MDRjLTA1MzktNDdhOS05YTBkLTI1ZDczYmM0NmQyMSIsImlhdCI6MTYzOTU1NzgwMn0.cqzcTsNvhqEjuxuEsSvIRaiGanRbR3xGUN0aTwXjFhc,BLACKBOX,MONETIZE
258424913,PUNJABI LOVE MASHUP 2016 - DJ Danish | Official Best Romantic Valentine|NINJA PARMISH AMMY NEHA,punjabi-love-mashup-2016-dj-1,https://soundcloud.com/djdanishmusic/punjabi-love-mashup-2016-dj-1,2016-04-11T10:17:02Z,2020-06-10T05:57:50Z,PUNJABI LOVE MASHUP 2016 - DJ Danish | Official Latest Song | Best Romantic Valentine Mix | NINJA PARMISH VERMA KHAAB AKHIL AMMY VIRK PRABH GILL NEHA KAKKAR KHAN SAAB JAZ DHAMI MICKEY SINGH GURU RANDHAWA,251399,251399,all,None,28688,True,121,True,100,109629925,all-rights-reserved,1346,public,PUNJABI LOVE MASHUP 2016 - DJ Danish | Latest Song Best Romantic Valentine Mix NINJA PARMISH AKHIL AMMY PRABH NEHA KAKKAR KHAN SAAB JAZ MICKEY GURU,None,True,None,None,None,None,None,None,None,None,None,None,None,https://api.soundcloud.com/tracks/258424913,https://i1.sndcdn.com/artworks-000157530275-lztwqn-large.jpg,2016-04-11T10:17:02Z,finished,single-track,https://wave.sndcdn.com/zNRalhBJN7S2_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjU1MmY3YWE4LWVmNjYtNDZlMS04OGY0LTczNTFlMzEyNjA0MyIsImlhdCI6MTYzOTU1NzgwMn0.F-Cupnp9mGbsPf3DPloBCYUQ-cu4HO8RANZLbQH1w8Y,BLACKBOX,MONETIZE
222042999,Poison (Lash Remix),rita-ora-poison-lash-remix,https://soundcloud.com/lash/rita-ora-poison-lash-remix,2015-09-02T17:13:39Z,2021-09-08T19:16:28Z,"#1 on Hypem, thank you for the love! 
-------------------------------------------------------------------------------------------
If you like the track, click the [↻ Repost] button!

For more free music, check us out on Facebook: 
www.facebook.com/lash

You're probably used to our banging/future sound from our last two releases, but we wanted to switch it up a little and make something a little more melodic to close out summer.  Rita's voice is too perfect not to make a beautiful melodic track like this. Hope you guys enjoy this as much as we enjoyed making it for you!


",222819,222819,all,Deep House,33365,True,170,False,0,102691397,all-rights-reserved,9681,public,"House ""Future House"" Dance Electronic EDM Lash Remix Pop",None,True,222042999,soundcloud:tracks:222042999,Lash,None,True,kelvin beat,QM8DG1838128,FREE DOWNLOAD ,https://hypeddit.com/track/t47dxu,None,None,https://api.soundcloud.com/tracks/222042999,https://i1.sndcdn.com/artworks-000140536080-kbczn2-large.jpg,2015-09-02T17:13:39Z,finished,single-track,https://wave.sndcdn.com/WRGneXkx5dI7_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IiIsImlhdCI6MTYzOTU1NzgwMn0.0L1044cwFSk1g_ajMHg2pVyu-sM0T0PKXxv5wY0NYHg,NOT_APPLICABLE,ALLOW
188595839,Pnb rock comsic kev freestyle,pnb-rock-comsic-kev-freestyle,https://soundcloud.com/tyler-harmon/pnb-rock-comsic-kev-freestyle,2015-01-30T06:23:36Z,2021-12-06T21:50:01Z,None,375257,375257,all,None,22994,True,99,False,0,18930205,all-rights-reserved,1520,public,soundcloud:source=android-record,None,True,None,None,None,None,None,None,None,None,None,None,None,https://api.soundcloud.com/tracks/188595839,https://i1.sndcdn.com/artworks-000105041637-45g76l-large.jpg,2015-01-30T06:23:36Z,finished,single-track,https://wave.sndcdn.com/h7Kx5yaLxMDF_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjlmMjk0NTdiLWVmMDYtNGUyZC04NjI4LThlNmJkNGRlOTFhMCIsImlhdCI6MTYzOTU1NzgwMn0.fUd6Nlsm58SIM9bZKvjowFGN66pdXql9QwUk4Z7yo2w,BLACKBOX,MONETIZE
216345780,PARTYNEXTDOOR - No Feelings ft. Travi$ Scott,partynextdoor-no-feelings-ft-travis-scott,https://soundcloud.com/evrydymusic/partynextdoor-no-feelings-ft-travis-scott,2015-07-25T23:00:06Z,2021-12-07T09:48:33Z,PARTY x Travi$ - No Feelings.,193167,193167,all,OVO Sound,40935,True,147,False,0,139894269,all-rights-reserved,2172,public,None,None,True,None,None,None,None,None,None,None,None,None,None,None,https://api.soundcloud.com/tracks/216345780,https://i1.sndcdn.com/artworks-000124358801-o5xga3-large.jpg,2015-07-25T23:00:06Z,finished,single-track,https://wave.sndcdn.com/p8EV0dMZbAPj_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjRhZDJiYWYxLWY0MWEtNDBjYS1hZDQ1LWVkNDM4ZDU5MTJmZiIsImlhdCI6MTYzOTU1NzgwMn0.LmUyjGsgISKsWWdgGM8J5X50UMmPJ0kXN8gDb1p_dvw,BLACKBOX,MONETIZE
1025442850,Playboi Carti - Feel Like God (prod. Miyokibeats),playboi-carti-feel-like-god-prod-miyokibeats,https://soundcloud.com/user-35868817/playboi-carti-feel-like-god-prod-miyokibeats,2021-04-08T19:24:39Z,2021-12-12T16:14:29Z,playboi carti bugs bunny prod miyoki beats miyokibeats athena v1 v2 v3 v4 leak edit miss the rage mollyworld whole lotta red molly wlr miss the rage trippie redd pierre bourne leaks 2021 may march playboi carti double cup,123324,123324,all,Hip-hop & Rap,42890,True,818,False,0,731412958,all-rights-reserved,491,public,"""playboi carti feel like god"" ""m3tamorphosis edit"" edit playboi carti ""double cup"" ""athena edit"" ""leak 2021"" Edit Acapella ""bugs bunny"" ""buggs bunny""",None,True,1025442850,soundcloud:tracks:1025442850,None,None,True,None,None,None,None,None,None,https://api.soundcloud.com/tracks/1025442850,https://i1.sndcdn.com/artworks-mBIqXTkWKnOimMlt-MbaiMA-large.jpg,2021-04-08T19:24:39Z,finished,single-track,https://wave.sndcdn.com/Y0UI26Ql5R9F_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6ImI2MmUyNTM4LTllM2ItNGVhOS04MzIyLWU2NGI1NTc5NGM0NSIsImlhdCI6MTYzOTU1NzgwMn0.muJW9YcgVRpHP71FsHgVBiIxMo6RMvt4BIcyANGyQHA,BLACKBOX,MONETIZE
275652325,Phora - With You,phora-with-you,https://soundcloud.com/phoraone/phora-with-you,2016-07-27T19:25:04Z,2021-09-28T07:14:53Z,"Produced by Anthro & Eskupe

Yours Truly",240583,240583,all,Hip-hop & Rap,26719,True,127,False,0,4476494,all-rights-reserved,1375,public,Phora,None,True,275652325,soundcloud:tracks:275652325,,,True,,TCACQ1622776,Buy on iTunes,https://itunes.apple.com/us/album/with-you-single/id1133755364,None,None,https://api.soundcloud.com/tracks/275652325,https://i1.sndcdn.com/artworks-000173599045-mxq6c6-large.jpg,2016-07-27T19:26:34Z,finished,single-track,https://wave.sndcdn.com/WsQePvoIE2AR_m.json,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJnZW8iOiJVUyIsInN1YiI6IiIsInJpZCI6IjI3NWZjNzM0LWU3YWQtNGU3ZC1hODk1LWUyZGI2MTk4MjRjZSIsImlhdCI6MTYzOTU1NzgwMn0.fXjVN3aX0VrdW4N4azBrFLubS3mnoDxEqMDDS_x-CgM,AD_SUPPORTED,MONETIZE
